Open,High,Low,Close,Contact,Open.Int,Rtn..1.Day,Rtn..1.Day.1,Rtn..2.Day,Date,sma20,ema14,dn,mavg,up,pctB,rsi14,macd,signal
5011.35,5032,4985.2,5020.2,499094,29062100,-0.0195,-0.0119,-0.0059,2010/06/07,5020.095,5029.504482,4834.181483,5020.095,5206.008517,0.500282389,47.44018501,-1.11888358,-1.91028698
5030.1,5054.5,4937.65,4960.7,595355,30830150,-0.0119,0.006,0.0253,2010/06/08,5011.4825,5020.330551,4831.411852,5011.4825,5191.553148,0.358992844,44.03542986,-0.870777764,-1.77074595
5053.1,5053.1,4953.1,4990.4,668547,30769550,0.006,0.0192,0.0253,2010/06/09,5003.4925,5016.339811,4834.938463,5003.4925,5172.046537,0.461162307,46.11434538,-0.657654864,-1.603897026
5008.2,5093.5,5005,5086.1,564455,30884500,0.0192,0.006,0.0233,2010/06/10,4998.89,5025.641169,4845.30132,4998.89,5152.47868,0.783907642,52.26725143,-0.17316615,-1.381787888
5129,5138,5092.1,5116.85,453549,30257900,0.006,0.0172,0.023,2010/06/11,5000.55,5037.802347,4842.674983,5000.55,5158.425017,0.868329335,54.08156386,0.13518663,-1.12366889
5138.25,5209,5138.25,5204.8,491756,30493700,0.0172,0.0057,0.0042,2010/06/14,5007.8875,5060.068701,4827.911035,5007.8875,5187.863965,1.047050694,58.89411187,0.325943092,-0.849839936
5201.25,5245.25,5173,5234.3,475538,29976050,0.0057,-0.0015,0.0096,2010/06/15,5016.4325,5083.299541,4812.139435,5016.4325,5220.725565,1.033222947,60.39353739,0.61958448,-0.558726422
5239.8,5249.45,5211,5226.45,401936,30335400,-0.0015,0.0112,0.0066,2010/06/16,5031.61,5102.386268,4812.781221,5031.61,5250.438779,0.945188244,59.76875698,0.829210484,-0.260270796
5232,5297,5206,5284.8,491541,29350600,0.0112,-0.0045,0.0138,2010/06/17,5048.7975,5126.708099,4808.204054,5048.7975,5289.390946,0.99045912,62.84558522,1.288409604,0.041983548
5275,5296.8,5248.2,5261.15,425665,27473250,-0.0045,0.0183,0.0112,2010/06/18,5065.435,5144.633686,4814.641088,5065.435,5316.228912,0.890190892,60.81543313,1.648126662,0.34942913
5325,5377.55,5316.3,5357.65,464776,24199500,0.0183,-0.007,-0.0045,2010/06/21,5086.765,5173.035861,4813.737957,5086.765,5359.792043,0.996077233,65.68626015,1.867385265,0.653669467
5342.75,5358.95,5311.25,5320.3,507148,22738800,-0.007,0.0025,0,2010/06/22,5112.3125,5192.67108,4852.603105,5112.3125,5372.021895,0.900423519,62.45053379,1.994009514,0.948298842
5303.4,5344,5296.1,5333.6,440394,19003800,0.0025,-0.0024,-0.0094,2010/06/23,5133.14,5211.461602,4872.598307,5133.14,5393.681693,0.884698506,63.14671009,2.299389561,1.223027255
5331.3,5353.2,5287.2,5320.55,499023,12768600,-0.0024,-0.0069,0.0036,2010/06/24,5148.9675,5226.006722,4883.319221,5148.9675,5414.615779,0.82295052,61.93336675,2.580787776,1.494760715
5298,5333.95,5273,5283.7,517993,29431000,-0.0069,0.0106,-0.0033,2010/06/25,5161.1025,5233.699159,4894.120949,5161.1025,5428.084051,0.729599198,58.51430686,2.794550715,1.769050451
5295,5345,5291.65,5339.95,344723,30048000,0.0106,-0.0138,-0.0044,2010/06/28,5175.29,5247.865938,4902.031173,5175.29,5448.548827,0.801289444,61.9659385,2.889817952,2.021298615
5322.8,5322.8,5240.1,5266.45,558870,30435450,-0.0138,0.0095,-0.0015,2010/06/29,5191.41,5250.343813,4937.247433,5191.41,5445.572567,0.647622053,55.47144796,2.874129973,2.248511891
5239,5323,5225.1,5316.25,523267,32078250,0.0095,-0.0109,-0.0123,2010/06/30,5207.005,5259.131305,4962.578097,5207.005,5451.431903,0.723471718,58.63484294,2.66534558,2.401504778
5269.95,5275,5231,5258.3,530388,32924600,-0.0109,-0.0014,-0.0017,2010/07/01,5215.1225,5259.020464,4975.246431,5215.1225,5454.998569,0.589999599,53.84147691,2.443441578,2.489873102
5254,5284.8,5240,5250.85,418802,32338650,-0.0014,-0.0003,0.0107,2010/07/02,5221.6675,5257.931069,4985.419939,5221.6675,5457.915061,0.561762542,53.23891519,2.294946689,2.537379927
5239.9,5264.9,5234.4,5249.1,216243,33082850,-0.0003,0.011,-0.0003,2010/07/05,5233.1125,5256.753593,5015.577133,5233.1125,5450.647867,0.536746898,53.08861745,2.079809967,2.54691331
5235.55,5313.9,5233.1,5306.9,338163,32557800,0.011,-0.0112,0.0005,2010/07/06,5250.4225,5263.439781,5070.505029,5250.4225,5430.339971,0.656953907,57.36936421,1.963801939,2.509625797
5287.95,5288.4,5235.6,5247.7,402705,32751500,-0.0112,0.0118,0.0203,2010/07/07,5263.2875,5261.341143,5128.426809,5263.2875,5398.148191,0.442208883,52.12310072,1.55936594,2.396134482
5311.25,5339.5,5304.1,5309.45,374874,30587400,0.0118,0.0084,0.0135,2010/07/08,5274.455,5267.755657,5165.663149,5274.455,5383.246851,0.660834656,56.58304434,1.31381492,2.231608282
5330,5367.5,5325.5,5354.05,319717,31380100,0.0084,0.0051,0.0118,2010/07/09,5286.315,5279.26157,5199.296415,5286.315,5373.333585,0.889198469,59.51640211,1.154145882,2.03875583
5369,5399.85,5355.5,5381.2,374807,31983400,0.0051,0.0067,0.0013,2010/07/12,5295.135,5292.85336,5207.198898,5295.135,5383.071102,0.989361011,61.23345027,1.056658968,1.836814607
5375,5421.75,5358.6,5417.1,380758,32233000,0.0067,-0.0053,-0.0066,2010/07/13,5304.275,5309.419579,5206.124542,5304.275,5402.425458,1.074755339,63.44146255,0.974670636,1.648961836
5427,5453.65,5376.25,5388.45,333872,32215150,-0.0053,-0.0013,0.0018,2010/07/14,5312.375,5319.956968,5214.51381,5312.375,5410.23619,0.888688304,60.48087921,0.73628948,1.459278269
5390,5407.5,5362.25,5381.6,347197,32176250,-0.0013,0.0031,0.0006,2010/07/15,5317.215,5328.176039,5215.778054,5317.215,5418.651946,0.81736464,59.76277824,0.631132228,1.274409996
5380.2,5404.8,5371.9,5398.25,255051,32993400,0.0031,-0.0025,-0.0064,2010/07/16,5324.07,5337.519234,5220.213525,5324.07,5427.926475,0.857127468,60.97564068,0.532116438,1.102444048
5373.95,5415.5,5369,5384.8,335694,32980200,-0.0025,-0.0039,0.0035,2010/07/19,5325.4275,5343.823336,5219.168856,5325.4275,5431.686144,0.779377271,59.41755594,0.53552577,0.943746696
5409.25,5412,5350,5363.8,299433,33134750,-0.0039,0.0075,0.0167,2010/07/20,5327.6025,5346.486891,5220.07944,5327.6025,5435.12556,0.668324357,56.96983794,0.596923007,0.836808592
5382,5411.9,5377.1,5403.8,364503,33016200,0.0075,0.0092,0.0074,2010/07/21,5331.1125,5354.128639,5218.569415,5331.1125,5443.655585,0.822931881,60.32268862,0.71590001,0.770373602
5388,5459,5375.1,5453.6,423348,31734750,0.0092,-0.0018,-0.0057,2010/07/22,5337.765,5367.391487,5213.397612,5337.765,5462.132388,0.965696845,64.07572895,0.780151385,0.728818658
5475.2,5476,5428.25,5443.8,358075,30398900,-0.0018,-0.0039,-0.0017,2010/07/23,5345.77,5377.579289,5215.866165,5345.77,5475.673835,0.877317574,62.81652431,0.970826802,0.719281751
5460,5463.55,5416.85,5422.55,311580,25859200,-0.0039,0.0022,-0.0052,2010/07/26,5349.9,5383.575384,5215.814065,5349.9,5483.985935,0.770908354,60.06034103,1.029899037,0.72541824
5435.35,5459,5410,5434.6,411345,20058100,0.0022,-0.0074,-0.0048,2010/07/27,5358.3075,5390.378666,5225.122173,5358.3075,5491.492827,0.786414809,61.10258111,1.099511355,0.765776226
5444,5445.35,5385.15,5394.4,400514,13833450,-0.0074,0.0027,-0.0037,2010/07/28,5362.215,5390.914844,5229.610233,5362.215,5494.819767,0.621356874,55.86504245,1.066216502,0.814118923
5397,5415,5382.55,5408.75,321850,8476150,0.0027,-0.0064,0.0047,2010/07/29,5369.7375,5393.292865,5244.713071,5369.7375,5494.761929,0.656019509,57.27297193,0.998647195,0.865955674
5394.8,5418.9,5369.1,5374.3,369309,27728650,-0.0064,0.0112,0.0118,2010/07/30,5375.91,5390.760483,5263.411002,5375.91,5488.408998,0.492844381,52.90929887,0.937638182,0.910634831
5407.8,5441.9,5402.35,5434.35,298795,28894450,0.0112,0.0006,0.0048,2010/08/02,5385.1725,5396.572418,5286.27993,5385.1725,5484.06507,0.748641024,58.80167561,0.910539813,0.945481142
5440.1,5447.9,5411.1,5437.45,230432,30230700,0.0006,0.0042,0.0037,2010/08/03,5391.7,5402.022763,5297.198265,5391.7,5486.201735,0.742059047,59.08629047,0.900893796,0.966036008
5442,5471.8,5422.25,5460.2,311904,31229100,0.0042,-0.0005,-0.0033,2010/08/04,5402.325,5409.779728,5329.728406,5402.325,5474.921594,0.898606853,61.20447617,0.877891343,0.976896003
5470.25,5483.35,5453.3,5457.55,244968,31527500,-0.0005,-0.0028,0.0045,2010/08/05,5409.73,5416.149097,5346.994552,5409.73,5472.465448,0.881124243,60.80954981,0.921222685,0.971384434
5451.8,5474.95,5431.35,5442.45,239607,30959200,-0.0028,0.0073,0.0034,2010/08/06,5414.15,5419.655884,5355.399187,5414.15,5472.900813,0.740847732,58.4934569,0.848291257,0.951205792
5448,5489.4,5436.75,5482,228447,32062850,0.0073,-0.0038,-0.0128,2010/08/09,5419.19,5427.968433,5355.521832,5419.19,5482.858168,0.993260621,62.52004725,0.725938836,0.909697734
5462,5474.8,5440.1,5460.95,306772,32543850,-0.0038,-0.009,-0.0076,2010/08/10,5421.3825,5432.365975,5355.183457,5421.3825,5487.581543,0.798852508,59.22676329,0.600458569,0.857946853
5450,5468.05,5404.1,5411.9,373621,33411000,-0.009,0.0014,0.0082,2010/08/11,5422.555,5429.637179,5357.918417,5422.555,5487.191583,0.417577636,52.31192289,0.508885214,0.803528855
5371.7,5431.8,5363.6,5419.7,453504,33412300,0.0014,0.0068,-0.0004,2010/08/12,5424.46,5428.312221,5362.576726,5424.46,5486.343274,0.461540496,53.24671823,0.363094221,0.739690637
5421,5478.8,5420,5456.45,346260,33529600,0.0068,-0.0071,-0.0058,2010/08/13,5427.37,5432.063925,5365.217394,5427.37,5489.522606,0.733940312,57.47619166,0.353800359,0.677830698
5453.05,5473.95,5393.05,5417.45,405154,33578800,-0.0071,0.0014,0.0121,2010/08/16,5429.0025,5430.115402,5369.761243,5429.0025,5488.243757,0.40249616,52.09068895,0.322030084,0.613512507
5425,5443.9,5410.1,5424.8,252157,33356650,0.0014,0.0107,0.019,2010/08/17,5432.0525,5429.406682,5380.81213,5432.0525,5483.29287,0.429230604,52.98478486,0.368617236,0.556926496
5424,5493.8,5418.05,5483.05,380354,33140950,0.0107,0.0081,0.0072,2010/08/18,5436.015,5436.559124,5381.947652,5436.015,5490.082348,0.934966777,59.44442108,0.396498181,0.498623773
5489.45,5533.7,5485.8,5527.7,369020,32554000,0.0081,-0.0009,0.0017,2010/08/19,5439.72,5448.711241,5372.729319,5439.72,5506.710681,1.156658494,63.57558508,0.435979301,0.452811333
5515,5536.9,5507.05,5522.55,267027,32234550,-0.0009,0.0026,-0.0022,2010/08/20,5443.6575,5458.556409,5367.535438,5443.6575,5519.779562,1.018197342,62.78121659,0.431399064,0.420084692
5530,5542.9,5515.1,5536.9,271901,29581550,0.0026,-0.0048,-0.0121,2010/08/23,5449.375,5469.002221,5363.855783,5449.375,5534.894217,1.011727089,64.12626403,0.454498809,0.403866941
5540.1,5540.1,5480.15,5510.35,467640,24064000,-0.0048,-0.0073,-0.0059,2010/08/24,5453.1625,5474.515258,5363.965606,5453.1625,5542.359394,0.820568898,59.81890385,0.469328052,0.399471701
5495,5503,5461,5469.85,444062,16547450,-0.0073,0.0014,-0.0099,2010/08/25,5456.935,5473.893224,5371.704447,5456.935,5542.165553,0.575765084,53.87418717,0.375551948,0.400855893
5470.25,5489,5458,5477.7,333199,10078100,0.0014,-0.0113,-0.0094,2010/08/26,5460.3825,5474.400794,5377.686767,5460.3825,5543.078233,0.604706128,54.81157483,0.348827599,0.400303364
5460.5,5489.9,5398.05,5415.75,447144,32151450,-0.0113,0.0019,-0.0022,2010/08/27,5462.455,5466.580688,5386.706892,5462.455,5538.203108,0.191708472,46.73901781,0.381512645,0.406912537
5445,5465,5391.35,5426.2,435879,32317200,0.0019,-0.0041,0.0095,2010/08/30,5462.0475,5461.196596,5385.614402,5462.0475,5538.480598,0.265497534,48.12686298,0.40391791,0.410834834
5392,5413.8,5356,5403.7,528003,32280700,-0.0041,0.0137,0.0159,2010/08/31,5460.36,5453.530383,5380.419356,5460.36,5540.300644,0.145612063,45.38470618,0.336612651,0.404180886
5420,5488,5412,5477.95,415890,32815500,0.0137,0.0022,0.0013,2010/09/01,5461.2475,5456.786332,5380.940387,5461.2475,5541.554613,0.60399141,54.58149455,0.398409513,0.400006466
5501.1,5509.9,5477.1,5489.85,367885,33876400,0.0022,-0.0009,0.0159,2010/09/02,5462.8625,5461.194821,5381.624049,5462.8625,5544.100951,0.666100533,55.86426076,0.430216206,0.399875037
5500.05,5500.05,5471.05,5484.9,242699,34761552,-0.0009,0.0168,0.0195,2010/09/03,5464.985,5464.355512,5383.77255,5464.985,5546.19745,0.62261051,55.16629929,0.379147699,0.391502691
5510.5,5589.25,5508.6,5577,414434,35642648,0.0168,0.0026,0.0035,2010/09/06,5469.735,5479.374777,5375.094723,5469.735,5564.375277,1.066698466,64.14289598,0.311135068,0.373925693
5584.95,5612.8,5572.05,5591.65,330509,37004952,0.0026,0.0009,0.0072,2010/09/07,5476.27,5494.344807,5367.904067,5476.27,5584.635933,1.032362879,65.33194373,0.305460663,0.366137773
5574,5623.8,5566.3,5596.65,389275,37088048,0.0009,0.0063,0.0298,2010/09/08,5485.5075,5507.985499,5369.441057,5485.5075,5601.573943,0.978788256,65.74939843,0.284236919,0.35896103
5615.6,5711.3,5597.2,5631.85,326580,38214700,0.0063,0.0233,0.032,2010/09/09,5496.115,5524.500766,5367.902508,5496.115,5624.327492,1.029336096,68.61465857,0.348131814,0.355252049
5675.15,5777,5671.65,5763.2,503772,38853752,0.0233,0.0085,0.0168,2010/09/13,5511.4525,5556.32733,5339.843338,5511.4525,5683.061662,1.233490849,76.51108928,0.578273065,0.374624844
5765,5845,5758.3,5812,598216,37421500,0.0085,0.0083,0.0051,2010/09/14,5531.18,5590.41702,5320.962319,5531.18,5741.397681,1.167926691,78.65934575,0.82439899,0.428823326
5818,5875,5811.05,5860.1,520110,38769152,0.0083,-0.0031,0.0075,2010/09/15,5552.945,5626.37475,5304.608646,5552.945,5801.281354,1.118425363,80.54778196,1.229230646,0.521136785
5841.6,5916,5826,5841.9,598133,39356400,-0.0031,0.0106,0.0261,2010/09/16,5570.8875,5655.11145,5295.015885,5570.8875,5846.759115,0.991193159,77.74444719,1.586827428,0.649649143
5860.9,5914.8,5860.9,5904.05,387657,38802200,0.0106,0.0153,0.0182,2010/09/17,5589.705,5688.303257,5279.036088,5589.705,5900.373912,1.005916408,80.26972388,1.991006061,0.828744517
5944.8,6006,5900,5994.1,501246,39195848,0.0153,0.0029,0.0013,2010/09/20,5613.2825,5729.076156,5258.181552,5613.2825,5968.383448,1.036210199,83.23753196,2.357992474,1.056173118
6005.1,6046,5972.25,6011.65,541334,36838848,0.0029,-0.0016,-0.0066,2010/09/21,5637.02,5766.752669,5244.062899,5637.02,6029.977101,0.976680532,83.75053485,2.744030298,1.327125299
6035,6048,5953.05,6002.15,605342,34631952,-0.0016,-0.0051,0.0054,2010/09/22,5661.61,5798.138979,5242.740645,5661.61,6080.479355,0.906499062,82.28255271,3.099591498,1.639942475
6010.25,6017.8,5943.25,5971.75,393318,32916700,-0.0051,0.0105,0.0137,2010/09/23,5686.705,5821.287116,5256.803285,5686.705,6116.606715,0.83152345,77.59545379,3.298105954,1.967717379
5965,6043.8,5960.6,6034.55,432288,30961700,0.0105,0.0032,0.0025,2010/09/24,5714.5475,5849.722167,5270.50102,5714.5475,6158.59398,0.860325455,80.11536238,3.562757914,2.299326807
6070.3,6093,6043.4,6053.8,394682,25374950,0.0032,-0.0006,-0.0088,2010/09/27,5746.45,5876.932545,5301.176308,5746.45,6191.723692,0.845124814,80.82721425,3.864152252,2.637077169
6049.65,6064.85,6003,6049.9,461559,21263150,-0.0006,-0.0082,-0.0033,2010/09/28,5777.635,5899.994872,5339.134131,5777.635,6216.135869,0.810449784,80.20078915,4.105441234,2.956656123
6070.1,6075,5990.1,6000.4,448100,15811700,-0.0082,0.0049,0.0293,2010/09/29,5807.47,5913.382222,5394.33337,5807.47,6220.60663,0.733494183,72.51858041,4.126538977,3.238846296
5999,6034.9,5963.2,6030,469744,11550500,0.0049,0.0243,0.0258,2010/09/30,5835.0725,5928.931259,5440.330157,5835.0725,6229.814843,0.746904726,74.11527624,4.080506287,3.471012987
6065,6183.95,6050,6176.3,468668,27485500,0.0243,0.0015,0.0011,2010/10/01,5869.395,5961.913758,5481.373212,5869.395,6257.416788,0.895473926,80.229464,4.047072748,3.658688573
6214.05,6248,6175.1,6185.5,433561,27894650,0.0015,-0.0004,0.0046,2010/10/04,5904.425,5991.725257,5535.548737,5904.425,6273.301263,0.88098819,80.5407429,4.0523925,3.804062151
6181.25,6224.8,6168.8,6182.85,335093,28080400,-0.0004,0.0051,-0.0058,2010/10/05,5934.7175,6017.208556,5579.102785,5934.7175,6290.332215,0.84887828,80.14929527,3.924306603,3.895697163
6227,6243,6185.05,6214.1,333243,27059200,0.0051,-0.0108,-0.013,2010/10/06,5965.84,6043.460749,5627.226297,5965.84,6304.453703,0.86658292,81.30331061,3.699711099,3.940319957
6205.05,6229.95,6134,6146.85,430502,26454500,-0.0108,-0.0022,0.0021,2010/10/07,5993.35,6057.245982,5691.812752,5993.35,6294.887248,0.754529085,71.64995064,3.387655006,3.920864078
6165,6168.8,6097.15,6133.45,419033,26471050,-0.0022,0.0043,-0.0024,2010/10/08,6018.43,6067.406518,5761.140594,6018.43,6275.719406,0.723522612,69.86979917,3.131884572,3.839501003
6182,6192.5,6136.65,6159.75,251298,26070950,0.0043,-0.0067,0.0185,2010/10/11,6038.2575,6079.718982,5802.479814,6038.2575,6274.035186,0.757642065,71.37311684,2.948252406,3.710924466
6149.95,6150.05,6083,6118.65,395613,26062000,-0.0067,0.0254,0.0129,2010/10/12,6053.59,6084.909785,5839.803016,6053.59,6267.376984,0.652160807,65.8442357,2.644972416,3.54630596
6134,6281,6118.65,6273.85,555517,28748800,0.0254,-0.0122,-0.029,2010/10/13,6074.2775,6110.101813,5859.31657,6074.2775,6289.23843,0.964206449,74.02641606,2.491829383,3.369786304
6299.25,6317.8,6181.05,6197.5,528848,26505850,-0.0122,-0.017,-0.0122,2010/10/14,6092.0575,6121.754905,5899.234824,6092.0575,6284.880176,0.773418309,65.68954129,2.299214855,3.175579871
6205,6224.75,6076.1,6092,490301,26828750,-0.017,0.005,-0.0079,2010/10/15,6101.455,6117.787584,5928.950018,6101.455,6273.959982,0.472594994,56.26085877,2.102665397,2.958943526
6074.4,6136,6007.6,6122.2,567421,27559150,0.005,-0.0127,-0.0187,2010/10/18,6107.86,6118.375906,5942.406307,6107.86,6273.313693,0.543335388,58.11422198,1.911418415,2.735289283
6139,6166.4,6024.1,6044.15,598509,26420400,-0.0127,-0.006,0.0151,2010/10/19,6109.485,6108.479119,5947.235556,6109.485,6271.734444,0.298658786,51.98356531,1.548096028,2.496220942
6017.8,6076.8,5987.65,6007.8,493208,26816650,-0.006,0.0212,0.0136,2010/10/20,6109.7675,6095.055236,5948.248553,6109.7675,6271.286447,0.184348178,49.37131121,1.178125539,2.250717668
6021.25,6152,6005.1,6135.15,526339,25895100,0.0212,-0.0074,0.0002,2010/10/21,6117.9375,6100.401205,5969.140783,6117.9375,6266.734217,0.557838978,57.44042527,0.936709843,2.006809365
6140,6150,6057.6,6089.75,456891,24263050,-0.0074,0.0076,0.003,2010/10/22,6120.6975,6098.981044,5976.204578,6120.6975,6265.190422,0.392909979,54.1283834,0.608541198,1.746841453
6120.15,6180,6111,6136.2,483759,22163100,0.0076,-0.0046,-0.0161,2010/10/25,6124.8175,6103.943572,5983.525896,6124.8175,6266.109104,0.540280171,56.8686082,0.446690361,1.502587891
6125,6141,6094,6108.25,426124,20914000,-0.0046,-0.0116,-0.0197,2010/10/26,6127.735,6104.517762,5990.397314,6127.735,6265.072686,0.429061715,54.74926535,0.34002191,1.263498172
6087.8,6101.95,6005,6037.5,579259,16223950,-0.0116,-0.0082,0.001,2010/10/27,6129.59,6095.58206,5998.313549,6129.59,6260.866451,0.149251639,49.70014637,0.156779992,1.025449854
6031,6083.9,5976.1,5987.7,655758,11393250,-0.0082,0.0093,0.0274,2010/10/28,6127.475,6081.197786,5988.699878,6127.475,6266.250122,-0.003602512,46.45274289,-0.01289202,0.790387918
6050,6065.9,5966.25,6043.6,557597,24349550,0.0093,0.0179,0.0186,2010/10/29,6120.84,6076.184748,5979.373861,6120.84,6262.306139,0.22700181,50.37257507,-0.372371389,0.536633496
6105,6171.85,6090.6,6152.05,363229,25194400,0.0179,0.0006,0.0064,2010/11/01,6119.1675,6086.300115,5980.02689,6119.1675,6258.30811,0.618162843,56.95591338,-0.508032568,0.308174763
6156,6174,6128.15,6155.95,309660,25036600,0.0006,0.0057,0.0237,2010/11/02,6117.8225,6095.586766,5980.664301,6117.8225,6254.980699,0.638990962,57.17591822,-0.484805141,0.123404687
6184.7,6215,6176,6191.25,303851,24855700,0.0057,0.0178,0.0216,2010/11/03,6116.68,6108.341864,5982.398213,6116.68,6250.961787,0.777662375,59.20821095,-0.479184571,-0.033916914
6245,6310,6222,6301.55,413326,25125950,0.0178,0.0037,-0.0008,2010/11/04,6124.415,6134.102949,5968.064064,6124.415,6280.765936,1.066466069,64.8253311,-0.317356222,-0.136794405
6341,6349,6316.6,6325.05,82527,25426400,0.0037,-0.0045,0.0013,2010/11/05,6133.995,6159.562556,5954.793817,6133.995,6313.196183,1.033074049,65.90263639,-0.07113537,-0.194330598
6339.7,6340,6282.2,6296.8,261439,25340900,-0.0045,0.0058,0.0018,2010/11/08,6140.8475,6177.860881,5948.250339,6140.8475,6333.444661,0.904867079,63.38924776,0.072651026,-0.224038474
6297,6347,6261.55,6333.45,411820,25060950,0.0058,-0.004,-0.0159,2010/11/09,6151.5875,6198.606097,5941.938091,6151.5875,6361.236909,0.933730056,65.2413298,0.310144216,-0.206998004
6320,6332,6295,6308.3,271348,25809050,-0.004,-0.012,-0.0344,2010/11/10,6153.31,6213.231951,5939.153178,6153.31,6367.466822,0.861860991,62.89016539,0.464438051,-0.15396133
6315.1,6321,6209.4,6232.55,418064,24428100,-0.012,-0.0226,-0.0148,2010/11/11,6155.0625,6215.807691,5938.923415,6155.0625,6371.201585,0.67925379,56.30812433,0.621047644,-0.043581437
6207.35,6241,6074,6091.55,766633,24381650,-0.0226,0.008,-0.0159,2010/11/12,6155.04,6199.239999,5938.874569,6155.04,6371.205431,0.353144881,46.54345338,0.728966241,0.093862875
6089,6148.85,6060.25,6140.25,453552,24944200,0.008,-0.0237,-0.0177,2010/11/15,6155.9425,6191.374666,5940.1827,6155.9425,6371.7023,0.463634329,49.78263293,0.93115875,0.251192196
6128,6134,5975.25,5994.95,623480,24928500,-0.0237,0.0061,-0.0175,2010/11/16,6153.4825,6165.18471,5931.644069,6153.4825,6375.320931,0.142684769,41.66973209,0.969257161,0.412130166
